0.020427626670053725 0.01234905387451615 0.0515318735371101 0.13351322809653784 0.03245919873629568 0.010669678765176424 0.06849036187981845 0.18541046358900648 0.034662892823215274 0.00022112214876918464 7.285119589161434e-05 0.19276590610935163 0.04907409722716374 0.10786736591085469 0.021841751245309328 0.07864252819092965
0.02281052163243414 0.014599192499720463 0.06494901712922475 0.15506701131287806 0.012769774313495831 0.005456280813782684 0.03628450607680765 0.07420231008304257 0.05530703055588799 0.0002882722036838685 7.106762914747743e-05 0.300769273175637 0.0466131774685698 0.1093787467326612 0.025921212945415478 0.07551260542761094
0.011126895049704003 0.007431654353347437 0.023693529611048668 0.0765598021740187 0.02174486852802223 0.00913466581503075 0.046330521888395496 0.1307107358477594 0.06593487701918746 0.0003883140163154469 0.00015166559566226825 0.3691687077252705 0.0439104614698829 0.1006647951760055 0.022519611813823233 0.070528893916526
0.01838346119942448 0.013891383052018636 0.08337070477946949 0.12197821334532499 0.013714105252226454 0.006291773408392243 0.040674059873377195 0.07793392285214272 0.048540946919460856 0.0001974540993641145 3.3031878061373315e-05 0.2581592601724205 0.05616250743270875 0.1315094684863008 0.040382930753745695 0.08877677649556161
0.03756011155158543 0.019985341265481568 0.0517793545708765 0.25701182627542285 0.030450424186245127 0.010203438833134576 0.04638793378614164 0.180284935867746 0.03487050494196298 0.0001469720770630017 1.5408972323920972e-05 0.19268988628587785 0.02569640252007395 0.05802635291393861 0.01245449896299322 0.04243660698913283
0.013459136972115478 0.007702934318818307 0.037899567929928546 0.08945321226428618 0.027990566243639967 0.0118916855266877 0.08450273841314739 0.1627437226878121 0.047647690268992564 0.00021292693398951596 2.0420908718967344e-05 0.2590496549576059 0.04868048127582999 0.10784084994007555 0.024590230890864852 0.07631418046748702
0.016331828695967738 0.01074126250352015 0.04613579060100941 0.10500893998168093 0.03394347672183433 0.01370009450165383 0.10554425112352253 0.19334683111833575 0.02689434350817649 0.00010913157811367844 1.685239959692011e-05 0.14129650419728124 0.059509953806912465 0.12645025879036823 0.02759266898073668 0.09337781149128957
0.01933495630419227 0.010337871960007579 0.055610726258124396 0.12263723755688367 0.02029190221699745 0.008699653315663141 0.07090508539120864 0.1179251412543486 0.03851461765765812 0.0001996097865544043 5.315427112178384e-05 0.20875737075991319 0.05934389827014249 0.1359897039118329 0.03882164929336429 0.0925774217919871
0.009338407744773037 0.008428221103502647 0.0454529441649368 0.06549329827391623 0.013941722747123339 0.004009147164928109 0.05698770214568468 0.07357627942741238 0.05465279476983186 0.00042243396485545394 0.00021524076854789083 0.3011451740611213 0.06848909261149085 0.1593037003144804 0.029974134158204657 0.1085697065791904
0.022272304425251896 0.01497071375197077 0.05455177473415593 0.14582896946485904 0.025091303730408562 0.009093811030455238 0.0460127200282748 0.14752493748808912 0.03381859261054391 0.00023024774512836777 0.00010090294591714055 0.1836720388766284 0.05869151357807445 0.12427857952780298 0.041711855309641666 0.0921497347527978
